,CUS_ID
86677,32035263
86678,52870294
86679,65171488
86680,28487383
86681,649226
86682,18431614
86683,2812061
86684,20096686
86685,1863592
86686,18915
86687,13656922
86688,85101
86689,13672546
86690,95221564
86691,24408780
86692,11720899
86693,25858245
86694,22137744
86695,9010097
86696,2762021
86697,60384433
86698,28971983
86699,57041395
86700,78523593
86701,969420
86702,588896
86703,58348647
86704,95413409
86705,94600062
86706,54946372
86707,62678177
86708,80344
86709,595426
86710,300703
86711,421287
86712,55689144
86713,55067739
86714,59878334
86715,2751827
86716,22100545
86717,9017484
86718,9450868
86719,15165862
86720,96804645
86721,682209
86722,90076566
86723,20385135
86724,52528765
86725,83879244
86726,94356591
86727,56279762
86728,57861909
86729,78614112
86730,83048319
86731,92515766
86732,2815988
86733,17239512
86734,56049639
86735,19553980
86736,83843572
86737,11096435
86738,32025753
86739,25136739
86740,45030621
86741,387539
86742,17249941
86743,82861299
86744,90515975
86745,108441706
86746,295385
86747,557983
86748,31637391
86749,60712018
86750,32003114
86751,88595150
86752,58940042
86753,205218
86754,20168310
86755,1454245
86756,322101
86757,107985419
86758,2837406
86759,94467451
86760,193752
86761,89760999
86762,11423910
86763,18532192
86764,53731928
86765,95695570
86766,29583645
86767,254009
86768,57756426
86769,30894883
86770,465595
86771,27969498
86772,17234908
86773,109210431
86774,15259232
86775,693437
86776,13123919
86777,6077152
86778,360234
86779,68188676
86780,108623100
86781,58036943
86782,27274532
86783,2830388
86784,88024063
86785,82994379
86786,660508
86787,19651342
86788,78578717
86789,2806430
86790,90065721
86791,11745309
86792,108417513
86793,53460045
86794,94263830
86795,8569804
86796,53234276
86797,95419385
86798,83686822
86799,13006438
86800,64396998
86801,404076
86802,82999445
86803,23010841
86804,55682530
86805,412447
86806,65538835
86807,413879
86808,42994
86809,20934751
86810,64989529
86811,463746
86812,5752178
86813,254690
86814,21618671
86815,20553569
86816,88558244
86817,21841534
86818,78596016
86819,55800492
86820,13865651
86821,56154192
86822,95846003
86823,11684906
86824,459671
86825,66091953
86826,59210595
86827,13298516
86828,52797220
86829,1403964
86830,84919367
86831,5596630
86832,67364510
86833,83856728
86834,27553981
86835,6451340
86836,11054497
86837,412782
86838,108701
86839,605650
86840,64123475
86841,60494516
86842,32547799
86843,32702649
86844,609884
86845,64256816
86846,618609
86847,26049127
86848,15474234
86849,452152
86850,89117019
86851,17959665
86852,65966534
86853,8985307
86854,10707914
86855,639570
86856,29379548
86857,165550
86858,34454
86859,547396
86860,90022497
86861,26786741
86862,67682603
86863,108394645
86864,59297367
86865,21798151
86866,307246
86867,5784766
86868,96031904
86869,516439
86870,378541
86871,400108
86872,13371443
86873,94095989
86874,245289
86875,29581647
86876,19527862
86877,9090952
86878,32331182
86879,578495
86880,24275980
86881,62303943
86882,46538913
86883,83834034
86884,689243
86885,95491205
86886,29981967
86887,17347377
86888,30357532
86889,89035314
86890,207384
86891,67193685
86892,89869702
86893,31576124
86894,698269
86895,83056471
86896,629217
86897,31382050
86898,107700014
86899,89508689
86900,23582782
86901,10863549
86902,13244127
86903,748222
86904,61182272
86905,318170
86906,91895426
86907,26785292
86908,78661190
86909,64323635
86910,470169
86911,30359049
86912,523453
86913,90546946
86914,29512766
86915,420301
86916,2219046
86917,89757902
86918,60704647
86919,66028667
86920,2516753
86921,405704
86922,26543521
86923,94976859
86924,517078
86925,1808007
86926,6507515
86927,50378
86928,15247538
86929,2840943
86930,29075625
86931,92881451
86932,26425397
86933,693968
86934,415993
86935,82836
86936,28744054
86937,394591
86938,91663700
86939,5591823
86940,26109807
86941,48002000
86942,90008258
86943,17367037
86944,33306147
86945,31527850
86946,2690091
86947,89342299
86948,23580689
86949,30813072
86950,34836986
86951,530377
86952,19886183
86953,94817628
86954,65143034
86955,47985099
86956,504817
86957,91687610
86958,63537657
86959,59752910
86960,55889040
86961,54268103
86962,64626
86963,65738468
86964,53232980
86965,184357
86966,18484463
86967,20809784
86968,31368
86969,108538522
86970,727235
86971,2612368
86972,10893610
86973,15550592
86974,318446
86975,5654669
86976,64652683
86977,563919
86978,84756642
86979,17370962
86980,93450442
86981,298078
86982,52600681
86983,15472646
86984,15353114
86985,11427296
86986,2289537
86987,13528237
86988,11344800
86989,2794861
86990,88272019
86991,61142
86992,13830972
86993,95439657
86994,21529726
86995,56097897
86996,9911824
86997,21584447
86998,66682451
86999,15640716
87000,531737
87001,2842989
87002,287814
87003,10808321
87004,30976898
87005,96391777
87006,19391052
87007,66966176
87008,31266009
87009,18354965
87010,32858
87011,88836857
87012,365046
87013,62751146
87014,89862985
87015,22720620
87016,29804079
87017,26519550
87018,49791778
87019,92673111
87020,272136
87021,95627338
87022,92764058
87023,82143679
87024,84826757
87025,65629106
87026,446224
87027,65279
87028,84523024
87029,20139749
87030,67874564
87031,63395501
87032,15611669
87033,95353858
87034,27240753
87035,5280023
87036,166394
87037,247281
87038,29506431
87039,13537308
87040,19953943
87041,88402580
87042,27958641
87043,29804466
87044,62352317
87045,12934634
87046,121872
87047,82870984
87048,91540135
87049,28972511
87050,583931
87051,78478555
87052,82053590
87053,57470381
87054,2826509
87055,23852109
87056,18239616
87057,53815870
87058,18906
87059,95083961
87060,422973
87061,5743984
87062,23276005
87063,57888195
87064,613323
87065,184899
87066,90360
87067,48000948
87068,21791977
87069,2863259
87070,93063969
87071,13116261
87072,63193699
87073,9080859
87074,53247633
87075,83684416
87076,256980
87077,84677353
87078,58966056
87079,53712139
87080,88292327
87081,445156
87082,26158
87083,10829902
87084,61120371
87085,60800020
87086,682437
87087,61806036
87088,31270900
87089,82076746
87090,92069198
87091,11419860
87092,93993320
87093,339106
87094,46512536
87095,35598
87096,15240131
87097,85364545
87098,36382682
87099,2761216
87100,6061149
87101,61211672
87102,62158716
87103,13299883
87104,67956484
87105,26965945
87106,461243
87107,206717
87108,234985
87109,57105651
87110,27391712
87111,10916883
87112,88815995
87113,59039145
87114,5654339
87115,359544
87116,92668070
87117,82944941
87118,108394822
87119,36347591
87120,96245268
87121,2876253
87122,27446252
87123,2735405
87124,9084127
87125,296719
87126,2796072
87127,15713830
87128,403842
87129,59182987
87130,656720
87131,30092883
87132,17477984
87133,108028909
87134,120346
87135,96767219
87136,20839271
87137,27252151
87138,357219
87139,61981305
87140,63263964
87141,60115881
87142,15679880
87143,56129435
87144,29472966
87145,60226866
87146,64868769
87147,15487
87148,20055343
87149,592809
87150,108113134
87151,611534
87152,64740646
87153,17729128
87154,57470625
87155,27332836
87156,65880371
87157,88610109
87158,24268091
87159,93414996
87160,2836854
87161,543031
87162,27927313
87163,3358007
87164,2811759
87165,57558666
87166,57497092
87167,2869955
87168,32505729
87169,22123059
87170,394660
87171,62204298
87172,517941
87173,32720735
87174,65636572
87175,12919579
87176,29077180
87177,32797033
87178,2870855
87179,108127721
87180,8598753
87181,29506467
87182,19898363
87183,32356380
87184,21090
87185,29602311
87186,58561897
87187,5061494
87188,96686047
87189,95187322
87190,82142065
87191,535656
87192,27305805
87193,30805155
87194,65958221
87195,94977101
87196,61071560
87197,31310925
87198,28161931
87199,204033
87200,30986332
87201,11825604
87202,47994283
87203,31890633
87204,89672442
87205,108592626
87206,94192558
87207,30376436
87208,28965578
87209,90759530
87210,696100
87211,89169140
87212,108041783
87213,13830402
87214,26769328
87215,61442350
87216,78559121
87217,18617207
87218,21216661
87219,15525590
87220,88491967
87221,60105729
87222,29341842
87223,467459
87224,59211193
87225,94342797
87226,82149202
87227,58747727
87228,2572878
87229,95537093
87230,65711475
87231,22735357
87232,2882724
87233,327138
87234,2793140
87235,9072686
87236,27464898
87237,22109038
87238,6489304
87239,19689401
87240,2875751
87241,31365257
87242,88604909
87243,2771001
87244,2775125
87245,678581
87246,2882043
87247,15705985
87248,597630
87249,30269562
87250,70140
87251,90006508
87252,2777240
87253,32678775
87254,65806431
87255,94936180
87256,19613846
87257,56309335
87258,61462074
87259,56128310
87260,20708
87261,90090615
87262,244958
87263,20296260
87264,65702625
87265,26448160
87266,611983
87267,33295915
87268,108037729
87269,2884766
87270,10892446
87271,15591801
87272,18212859
87273,63977130
87274,5659109
87275,710753
87276,67965565
87277,96278983
87278,53268294
87279,17284828
87280,19228472
87281,57278778
87282,2746114
87283,54227517
87284,177916
87285,57071253
87286,20359951
87287,58414488
87288,1922820
87289,29015849
87290,19278119
87291,58331285
87292,108027075
87293,527496
87294,29828583
87295,23093234
87296,117886
87297,27635704
87298,770903
87299,490115
87300,1841948
87301,58882512
87302,88151461
87303,57576841
87304,19137322
87305,20546466
87306,26498354
87307,15270237
87308,18843021
87309,583958
87310,82870382
87311,580433
87312,418907
87313,96414452
87314,760737
87315,83002071
87316,46571694
87317,109004795
87318,10845999
87319,53687025
87320,24290
87321,62881708
87322,10764787
87323,15381756
87324,65966437
87325,19964602
87326,26355583
87327,21983842
87328,92325854
87329,89684367
87330,487381
87331,26143862
87332,15119304
87333,60097289
87334,19081868
87335,18502784
87336,159958
87337,22688134
87338,29405594
87339,67880911
87340,13299813
87341,614990
87342,78526844
87343,62353722
87344,94018405
87345,5720480
87346,60809160
87347,61120757
87348,56128937
87349,22031243
87350,33490312
87351,89903414
87352,96032356
87353,89129284
87354,30348314
87355,750921
87356,65312593
87357,15590010
87358,572310
87359,7992611
87360,13652638
87361,108304
87362,10899457
87363,7997678
87364,64598007
87365,96391400
87366,52499842
87367,32600493
87368,21281725
87369,59483460
87370,9869733
87371,8598280
87372,61404661
87373,28957790
87374,19248725
87375,13590937
87376,15602858
87377,22858144
87378,20576116
87379,94810117
87380,348051
87381,15376615
87382,19327441
87383,62366443
87384,684368
87385,29990457
87386,5687682
87387,326377
87388,53638006
87389,34826718
87390,2414314
87391,1459664
87392,2866048
87393,66603633
87394,52249
87395,23778461
87396,62252644
87397,30790992
87398,65054189
87399,91779482
87400,59624916
87401,89625239
87402,108622547
87403,626148
87404,26339563
87405,64181166
87406,84829414
87407,52837750
87408,20569641
87409,57087189
87410,341704
87411,22784317
87412,17878
87413,31731232
87414,19991226
87415,64367267
87416,62621761
87417,92676484
87418,13464780
87419,23994345
87420,58323
87421,33048502
87422,29053082
87423,27080630
87424,18527796
87425,18841492
87426,27774084
87427,62473452
87428,8975523
87429,66839834
87430,28725933
87431,30188998
87432,9905862
87433,2754983
87434,194410
87435,608187
87436,15345652
87437,66270781
87438,680588
87439,22967601
87440,54815665
87441,28816891
87442,41530
87443,31044854
87444,28824931
87445,2757315
87446,20296116
87447,15374998
87448,58082924
87449,108221294
87450,24071
87451,10846327
87452,9089931
87453,89143413
87454,28201462
87455,20135866
87456,94413756
87457,11212233
87458,78541660
87459,10750664
87460,26773278
87461,23960199
87462,21455778
87463,29783653
87464,93439649
87465,22092632
87466,64588491
87467,484056
87468,22814968
87469,15108447
87470,13643315
87471,584836
87472,28257737
87473,2688521
87474,58738943
87475,52539358
87476,88414087
87477,83716713
87478,52619115
87479,66788972
87480,59797910
87481,55172129
87482,63072016
87483,372649
87484,57907708
87485,62032598
87486,67115656
87487,20101261
87488,52338923
87489,96053253
87490,84531481
87491,452261
87492,729584
87493,382671
87494,307232
87495,11069586
87496,28959709
87497,29447946
87498,29618061
87499,455050
87500,60301680
87501,28588
87502,649166
87503,15318365
87504,263229
87505,19997111
87506,16754
87507,279185
87508,62743268
87509,2747061
87510,31730840
87511,28463808
87512,332198
87513,56479195
87514,94119745
87515,13121745
87516,376172
87517,107636737
87518,59728813
87519,2100226
87520,93951188
87521,36283315
87522,470929
87523,21910569
87524,10700660
87525,410606
87526,18318021
87527,84633647
